day,month,year,region,district,landing_site,cfmas,fishing_ground,craft_type,gear_type,propulsion_mode,number_of_fishers,species,local_name,priority,code,number_fish,weight,value_tsh
29,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,NA,PC,RN,O,15,sphyraena putnamiae,Msusa,Reef Fish,SHP,200,36,150000
29,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,NG,DM,O,5,siganus sp.,Tasi,Reef Fish,SGL,140,32,160000
29,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,NG,DM,O,6,upeneus spp,Mkundaji,Reef Fish,GOX,142,30,120000
29,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",BT,RN,O,20,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,120,32,150000
29,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FUNGU MBILI",MS,RN,O,15,mackerel(scomber),Kibua,Small Pelagic,KB,150,36,230000
29,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,NA,PC,RN,O,15,sphyraena putnamiae,Msusa,Reef Fish,SHP,200,36,150000
29,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,NG,DM,O,6,upeneus spp,Mkundaji,Reef Fish,GOX,142,30,120000
29,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FUNGU MBILI",MS,RN,O,15,mackerel(scomber),Kibua,Small Pelagic,KB,150,36,230000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MKAMBA",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,275,11,41250
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MONIONA",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,225,9,33750
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,KIZINGITINI,DC,GN,P,2,oedalechilus spp,Mboke,Small Pelagic,ODL,300,12,45000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MONIONA",DC,GN,P,2,madoro,Doro,Reef Fish,DR,525,21,78750
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
KITINTALI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,5,7,28000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MKAMBA",DC,LL,P,2,lutjanus spp,Fimbo,Reef Fish,LDW,6,6,24000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MKAMBA",DC,LL,P,2,lutjanus spp,Fua Tundu,Reef Fish,LDW,6,6,24000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MKAMBA",DC,LL,P,2,lutjanus spp,Kelea Wengine,Reef Fish,LDW,6,6,24000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,NA,DC,LL,P,2,terrapon jarbua,Kui,Reef Fish,TJB,47,3,12000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MONIONA",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,45,6,25000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MKAMBA",DC,GN,P,2,madoro,Doro,Reef Fish,DR,402,16,63000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MKAMBA",DC,GN,P,2,oedalechilus spp,Mboke,Small Pelagic,ODL,250,10,37500
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
KITINTALI",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,200,8,30000
28,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MONIONA",PC,GN,P,2,madoro,Doro,Reef Fish,DR,75,4,11250
27,9,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
KIJAMBA CHA SHUNGI MBILI",PC,DM,O,4,lethrinus spp,Changu Wengineo,Reef Fish,LZX,70,10,30000
27,9,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
KIJAMBA CHA SHUNGI MBILI",PC,DM,O,4,lethrinus spp,Koe,Reef Fish,LZX,70,10,30000
27,9,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
MWAMBA UKUTA - JOJO",BT,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,210,30,120000
27,9,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
KIJAMBA CHA SHUNGI MBILI",PC,DM,O,4,lethrinus spp,Changu Wengineo,Reef Fish,LZX,70,10,30000
27,9,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
KIJAMBA CHA SHUNGI MBILI",PC,DM,O,4,lethrinus spp,Koe,Reef Fish,LZX,70,10,30000
27,9,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
MWAMBA UKUTA - JOJO",BT,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,210,30,120000
27,9,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
KIGOMANI",DC,LL,P,1,lutjanus fulviflamma,Kelea,Reef Fish,LDW,10,2,6000
27,9,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
KIGOMANI",DC,LL,P,1,lutjanus fulviflamma,Kelea,Reef Fish,LDW,10,2,6000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,Taeniura lymma,Taa Nyenga / Karwe,Elasmobranch,NYG,1,50,150000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,5,30,90000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,20,45,135000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,Taeniura lymma,Taa Nyenga / Karwe,Elasmobranch,NYG,1,50,150000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,12,10,30000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,5,30,90000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,20,45,135000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,10,18,54000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,12,10,30000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,80,2,10000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,160,4,20000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,10,18,54000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,80,2,10000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,400,10,50000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,160,4,20000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,200,5,25000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,120,3,15000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,400,10,50000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,200,5,25000
27,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,120,3,15000
27,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",NG,DM,O,12,siganus sp.,Tasi,Reef Fish,SGL,2,45,400000
27,9,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,P,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,35,3,30000
27,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,NA,NG,DM,O,12,siganus sp.,Tasi,Reef Fish,SGL,2,47,400000
27,9,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,P,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,110,10,30000
27,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,NA,MS,DM,O,14,siganus sp.,Tasi,Reef Fish,SGL,85,31,182000
27,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FUNGU MBILI",MS,RN,O,13,caesioxaenithonotus spp,Mbono,Small Pelagic,CJX,240,66,280000
27,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
KOROBA",MS,RN,O,14,serranidae spp,Chewa,Reef Fish,CEW,1,49,105000
27,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",DC,HL,P,2,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,22,7.3,71000
27,9,2023,Lindi,Kilwa,Magengeni,TIM4SI,"
JEWE",PC,HL,O,3,serranidae spp,Chewa,Reef Fish,CEW,1,3,20000
27,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SELEMANI",PC,RN,S,14,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,62,11,65000
27,9,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",NG,SP,O,5,octopus cyanea,Pweza,Octopus,OCC,34,40,220000
27,9,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",OC,SP,P,4,octopus cyanea,Pweza,Octopus,OCC,31,28,150000
27,9,2023,Lindi,Kilwa,Magengeni,TIM4SI,AMANA,PC,DM,S,3,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,470,18,48000
27,9,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,SP,O,3,octopus cyanea,Pweza,Octopus,OCC,23,22,132000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,10,19,57000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,6,12,36000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,10,19,57000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,2,10,30000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,4,8,24000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,6,12,36000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,8,15,45000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,2,10,30000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,320,8,40000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,4,8,24000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,120,3,15000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,8,15,45000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,1000,25,125000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,320,8,40000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,600,15,75000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,120,3,15000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,200,5,50000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,1000,25,125000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,600,15,75000
25,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,200,5,50000
25,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",MS,DM,O,5,siganus sp.,Tasi,Reef Fish,SGL,420,64,420000
25,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
UKUZA",MS,DM,O,3,acanthurus spp,Kangaja,Reef Fish,SUR,8,16,60000
25,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
UKUZA",MS,DM,O,3,acanthurus spp,Puju,Reef Fish,SUR,8,16,60000
25,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SELEMANI",MS,RN,O,14,mackerel(scomber),Kibua,Small Pelagic,KB,720,124,735000
25,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
UKUZA",MS,DM,O,4,serranidae spp,Chewa,Reef Fish,CEW,2,10.7,45000
25,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MCHANGA MUOVU",MS,RN,O,15,caranx tille,Kolekole,Reef Fish,NXT,360,93.3,675000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,69,28,56000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,NA,DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,58,23,46000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,21,13,26000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,5,15,10000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KITUMBINI",DC,DM,P,1,siganus sp.,Tasi,Reef Fish,SGL,6,1,2000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,4,2,10000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
FURU",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,54,18,36000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,NA,DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,38,5,10000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,NA,DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,13,3,6000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KABINDA",DC,DM,P,1,siganus sp.,Tasi,Reef Fish,SGL,89,8,16000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
HAKOSWA",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,39,7,14000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KITUMBINI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,2,1,5000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KABINDA",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,3,2,10000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",DC,SP,P,1,siganus sp.,Tasi,Reef Fish,SGL,18,5,10000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
FURU",DC,SP,P,1,siganus sp.,Tasi,Reef Fish,SGL,18,5,10000
25,9,2023,Pwani,Mafia,Bweni Bandarini,BK,"
JAMBANI",DC,SP,P,1,maculabatis ambigua,Taa,Elasmobranch,RAJ,21,6,12000
23,9,2023,Lindi,Kilwa,Magengeni,TIM4SI,"
PUPU",BT,RN,O,18,spratelloides gracilis,Kimbarawali ( Wakuosha-lumbunga),Small Pelagic,SRH,53,1,2915000
23,9,2023,Lindi,Kilwa,Magengeni,TIM4SI,"
MAWARANI",BT,RN,O,19,sardine,Dagaa,Small Pelagic,CL,20,600,1100000
23,9,2023,Lindi,Kilwa,Magengeni,TIM4SI,"
MAWARANI",BT,RN,O,19,sardine,Saradini,Small Pelagic,CL,20,600,1100000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,lobotes spp,Kumbasi/kanda,Reef Fish,LOB,4,30,90000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,8,15,45000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,Taeniura lymma,Taa Nyenga / Karwe,Elasmobranch,NYG,2,20,60000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,6,11,33000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,lobotes spp,Kumbasi/kanda,Reef Fish,LOB,4,30,90000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,18,20,60000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,8,15,45000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,2,5,15000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,Taeniura lymma,Taa Nyenga / Karwe,Elasmobranch,NYG,2,20,60000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,6,11,33000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,80,2,10000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,100,25,125000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,18,20,60000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,2,5,15000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,oedalechilus spp,Mboke,Small Pelagic,ODL,400,20,40000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,80,2,10000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,400,10,50000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,oedalechilus spp,Mboke,Small Pelagic,ODL,200,10,20000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,100,25,125000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,oedalechilus spp,Mboke,Small Pelagic,ODL,400,20,40000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,400,10,50000
23,9,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,oedalechilus spp,Mboke,Small Pelagic,ODL,200,10,20000
23,9,2023,Lindi,Kilwa,Magengeni,TIM4SI,"
MAWARANI",BT,RN,O,20,dagaa,Dagaa Mchele,Small Pelagic,CL,12,1,600000
23,9,2023,Lindi,Kilwa,Magengeni,TIM4SI,"
MAWARANI",BT,RN,O,20,dagaa,Dagaa Papa,Small Pelagic,CL,12,1,600000
23,9,2023,Pwani,Mafia,Tumbuju,DOKICHUNDA,"
BOYA LA SHUNGIMBILI",BT,RN,O,20,dagaa,Dagaa Mchele,Small Pelagic,CL,20,400,600000
23,9,2023,Pwani,Mafia,Tumbuju,DOKICHUNDA,"
BOYA LA SHUNGIMBILI",BT,RN,O,20,dagaa,Dagaa Papa,Small Pelagic,CL,20,400,600000
23,9,2023,Pwani,Mafia,Tumbuju,DOKICHUNDA,"
MBAKARE YA NJE",BT,RN,O,19,dagaa,Dagaa Mchele,Small Pelagic,CL,60,1200,1800000
23,9,2023,Pwani,Mafia,Tumbuju,DOKICHUNDA,"
MBAKARE YA NJE",BT,RN,O,19,dagaa,Dagaa Papa,Small Pelagic,CL,60,1200,1800000
23,9,2023,Pwani,Mafia,Tumbuju,DOKICHUNDA,"
BOYA LA SHUNGIMBILI",BT,RN,O,20,dagaa,Dagaa Mchele,Small Pelagic,CL,20,400,600000
23,9,2023,Pwani,Mafia,Tumbuju,DOKICHUNDA,"
BOYA LA SHUNGIMBILI",BT,RN,O,20,dagaa,Dagaa Papa,Small Pelagic,CL,20,400,600000
23,9,2023,Pwani,Mafia,Tumbuju,DOKICHUNDA,"
MBAKARE YA NJE",BT,RN,O,19,dagaa,Dagaa Mchele,Small Pelagic,CL,60,1200,1800000
23,9,2023,Pwani,Mafia,Tumbuju,DOKICHUNDA,"
MBAKARE YA NJE",BT,RN,O,19,dagaa,Dagaa Papa,Small Pelagic,CL,60,1200,1800000
23,9,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",BT,RN,O,16,dagaa,Dagaa Mchele,Small Pelagic,CL,0,28,700000
23,9,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",BT,RN,O,16,dagaa,Dagaa Papa,Small Pelagic,CL,0,28,700000
23,9,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",NG,DM,O,2,vikande,Kikande,Reef Fish,KKN,5,2,4000
23,9,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,PUPU,DC,HL,P,2,siganus sp.,Tasi,Reef Fish,SGL,70,21,73500
23,9,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PUPU",DC,HL,P,1,gongora,Gongora,Reef Fish,GNG,5,8,24000
23,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MKAMBA",DC,LL,P,2,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,11,5,30000
23,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
KOROBA",MS,RN,O,14,caranx tille,Kolekole,Reef Fish,NXT,4,11,55000
23,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MONIONA",DC,LL,P,2,serranidae spp,Chewa,Reef Fish,CEW,8,11,66000
23,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
KOROBA",MS,RN,O,14,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,13,21,16000
23,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
UKUZA",OC,HL,S,4,caranx spp,Karambizi,Reef Fish,NXT,1,13,72000
23,9,2023,Pwani,Kibiti,Nyamisati Pwani,MCHIMCHUNYA,"
MKAMBA",DC,LL,P,2,serranidae spp,Chewa,Reef Fish,CEW,5,7,42000
23,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,PWEYASI,PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,150,47,220000
23,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",NG,DM,O,5,siganus sp.,Tasi,Reef Fish,SGL,84,30,230000
23,9,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
NYUNI",PC,DM,O,8,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,7,30,32
